team,season,adj_off_eff,adj_def_eff,adj_tempo,adj_em,efficiency_differential,seed
Iona,2023,110.856,99.1448,68.8987,11.7114,11.711199999999991,13.0
Iowa,2023,120.475,104.873,69.5377,15.6021,15.60199999999999,8.0
Iowa St.,2023,109.884,91.5493,64.3155,18.3345,18.334699999999998,6.0
IUPUI,2023,95.9045,117.745,67.0776,-21.8408,-21.840500000000006,
Jackson St.,2023,99.3082,110.081,68.0964,-10.7726,-10.772800000000004,
Jacksonville,2023,100.278,105.682,61.1699,-5.40431,-5.403999999999996,
Jacksonville St.,2023,102.249,107.447,65.7085,-5.19802,-5.1980000000000075,
James Madison,2023,106.722,99.9826,70.5406,6.73944,6.739399999999989,
Kansas,2023,114.61,91.4741,69.2715,23.1356,23.135899999999992,1.0
Kansas St.,2023,112.516,94.2021,70.2112,18.3143,18.313900000000004,3.0
Kennesaw St.,2023,106.304,102.661,68.5425,3.64263,3.6430000000000007,14.0
Kent St.,2023,108.347,96.4498,68.0538,11.8972,11.897199999999998,13.0
Kentucky,2023,117.41,99.6115,66.0118,17.7987,17.79849999999999,6.0
La Salle,2023,103.418,107.767,67.8014,-4.34872,-4.3489999999999895,
Lafayette,2023,95.5356,104.251,63.0481,-8.71506,-8.715400000000002,
Lamar,2023,94.9643,115.235,65.8254,-20.2712,-20.270700000000005,
Lehigh,2023,97.91,107.638,69.5416,-9.72818,-9.728000000000009,
Liberty,2023,112.655,98.147,64.5248,14.5078,14.507999999999996,
Lindenwood,2023,95.7374,112.398,66.8508,-16.6608,-16.660600000000002,
Lipscomb,2023,104.855,103.839,69.448,1.0161,1.0160000000000053,
Little Rock,2023,102.191,115.56,70.9777,-13.3683,-13.369,
LIU,2023,86.5363,117.151,72.5684,-30.6146,-30.6147,
Long Beach St.,2023,105.436,104.933,72.9091,0.502812,0.5030000000000001,
Longwood,2023,104.279,104.538,65.9825,-0.259693,-0.25900000000000034,
Louisiana,2023,112.243,104.042,68.4083,8.20091,8.200999999999993,13.0
Louisiana Monroe,2023,97.9111,107.127,66.0263,-9.21611,-9.21589999999999,
Louisiana Tech,2023,105.37,105.851,66.5572,-0.480822,-0.48099999999999454,
Louisville,2023,101.381,111.647,66.5314,-10.2666,-10.266000000000005,
Loyola Chicago,2023,102.044,109.084,66.1872,-7.04055,-7.040000000000006,
Loyola Marymount,2023,110.035,103.713,67.075,6.32252,6.322000000000003,
Loyola MD,2023,98.8478,112.972,66.1306,-14.1243,-14.124199999999988,
LSU,2023,106.616,104.991,65.8551,1.62448,1.625,
Maine,2023,99.1305,108.568,65.8838,-9.43781,-9.4375,
Manhattan,2023,97.539,109.053,67.0645,-11.5142,-11.513999999999996,
Marist,2023,97.8419,107.115,65.6368,-9.27328,-9.2731,
Marquette,2023,119.308,97.4789,68.3572,21.8296,21.82910000000001,2.0
Marshall,2023,111.277,101.533,72.1074,9.74393,9.744,
Maryland,2023,114.136,95.7662,64.6104,18.3703,18.369799999999998,8.0
Maryland Eastern Shore,2023,94.3459,101.059,69.7055,-6.71304,-6.713099999999997,
Massachusetts,2023,100.905,103.906,70.6197,-3.00151,-3.0010000000000048,
McNeese St.,2023,98.9562,114.339,66.2629,-15.3833,-15.382800000000003,
Memphis,2023,114.701,96.0133,71.7989,18.6881,18.687699999999992,8.0
Mercer,2023,99.6631,104.538,64.555,-4.87499,-4.874899999999997,
Merrimack,2023,89.4866,101.915,66.4031,-12.4284,-12.42840000000001,
Miami FL,2023,118.233,103.319,68.8527,14.9148,14.914000000000001,5.0
Miami OH,2023,103.699,111.992,66.826,-8.29296,-8.293000000000006,
Michigan,2023,112.759,98.0795,67.4907,14.6795,14.679500000000004,
Michigan St.,2023,113.4,96.6898,64.9304,16.7099,16.7102,7.0
Middle Tennessee,2023,106.492,102.352,66.9436,4.1398,4.140000000000001,
Milwaukee,2023,103.076,107.712,72.0374,-4.63516,-4.63600000000001,
Minnesota,2023,102.563,105.852,65.8528,-3.28809,-3.2890000000000015,
Mississippi,2023,106.761,101.726,66.1271,5.03436,5.034999999999997,
Mississippi St.,2023,105.451,91.3344,63.8156,14.1161,14.116599999999991,11.0
Mississippi Valley St.,2023,92.6916,112.481,67.2044,-19.7894,-19.7894,
Missouri,2023,119.289,105.37,69.1078,13.9186,13.918999999999997,7.0
Missouri St.,2023,104.626,103.312,62.2166,1.31415,1.3140000000000072,
Monmouth,2023,92.6977,110.425,68.4179,-17.7269,-17.7273,
Montana,2023,108.928,108.289,63.6858,0.639633,0.6389999999999958,
Montana St.,2023,105.36,99.6121,66.4692,5.74793,5.747900000000001,14.0
Morehead St.,2023,100.409,106.998,63.2537,-6.58855,-6.588999999999999,
Morgan St.,2023,94.4968,106.825,70.8204,-12.3282,-12.32820000000001,
Mount St. Mary's,2023,97.0908,106.337,65.841,-9.24612,-9.246200000000002,
Murray St.,2023,105.732,110.179,66.7991,-4.44625,-4.447000000000003,
NC State,2023,113.894,100.589,69.1326,13.3052,13.305000000000007,11.0
Navy,2023,103.746,104.723,64.5394,-0.976728,-0.9770000000000039,
Nebraska,2023,106.677,99.2085,67.1236,7.46852,7.468500000000006,
Nebraska Omaha,2023,100.434,112.966,67.8598,-12.5319,-12.531999999999996,
Nevada,2023,112.039,97.2466,66.0568,14.7927,14.7924,11.0
New Hampshire,2023,97.4489,107.173,64.2077,-9.72453,-9.724100000000007,
New Mexico,2023,116.09,102.25,71.6269,13.8404,13.840000000000003,
New Mexico St.,2023,105.697,106.822,69.2955,-1.12505,-1.125,
New Orleans,2023,98.0652,112.901,71.3969,-14.8354,-14.835799999999992,
Niagara,2023,100.94,108.372,63.2234,-7.43209,-7.432000000000002,
Nicholls St.,2023,99.3531,107.165,70.5212,-7.81196,-7.8119000000000085,
NJIT,2023,97.1531,112.071,66.3433,-14.9176,-14.917900000000003,
Norfolk St.,2023,107.461,108.937,65.3052,-1.47548,-1.475999999999999,
North Alabama,2023,105.305,112.072,68.5744,-6.76684,-6.766999999999996,
North Carolina,2023,112.121,97.459,68.958,14.662,14.661999999999992,
North Carolina A&T,2023,98.3261,111.418,69.9961,-13.092,-13.09190000000001,
North Carolina Central,2023,100.922,102.15,67.9006,-1.22803,-1.2280000000000086,
North Dakota,2023,103.403,111.455,67.2084,-8.05185,-8.051999999999992,
North Dakota St.,2023,104.599,107.674,68.145,-3.075,-3.075000000000003,
North Florida,2023,109.879,114.792,68.0144,-4.91298,-4.912999999999997,
North Texas,2023,110.155,95.4719,58.768,14.6828,14.683099999999996,
Northeastern,2023,97.8646,109.693,66.8455,-11.8284,-11.828400000000002,
Northern Arizona,2023,107.939,110.88,66.8877,-2.94081,-2.9410000000000025,
Northern Colorado,2023,107.66,111.186,69.6122,-3.52607,-3.5260000000000105,
Northern Illinois,2023,100.9,107.227,69.2141,-6.32751,-6.326999999999998,
Northern Iowa,2023,103.169,106.575,67.752,-3.40524,-3.406000000000006,
Northern Kentucky,2023,103.337,102.82,62.0433,0.516867,0.5170000000000101,16.0
Northwestern,2023,108.511,93.6787,64.9195,14.8321,14.83229999999999,7.0
Northwestern St.,2023,106.022,109.127,66.6787,-3.10533,-3.1049999999999898,
Notre Dame,2023,108.765,108.766,64.9059,-0.00167139,-0.0010000000000047748,
Oakland,2023,103.723,112.408,68.4409,-8.68504,-8.685000000000002,
Ohio,2023,110.852,107.44,68.4298,3.41183,3.412000000000006,
Ohio St.,2023,115.872,101.889,66.0419,13.9828,13.983000000000004,
Oklahoma,2023,111.112,97.41,65.2976,13.7022,13.701999999999998,
Oklahoma St.,2023,107.83,92.6217,67.5613,15.2081,15.208299999999994,
Old Dominion,2023,103.216,103.824,64.9813,-0.60846,-0.6080000000000041,
Oral Roberts,2023,115.289,102.04,70.4986,13.2487,13.248999999999995,12.0
Oregon,2023,114.454,99.6175,66.2713,14.8361,14.836499999999987,
Oregon St.,2023,100.311,103.201,63.7283,-2.89079,-2.8899999999999864,
Pacific,2023,108.333,109.209,69.6066,-0.875459,-0.8760000000000048,
Penn,2023,110.321,107.177,66.9577,3.14378,3.1439999999999912,
Penn St.,2023,116.826,101.79,64.6096,15.0367,15.035999999999987,10.0
Pepperdine,2023,105.413,106.164,72.2332,-0.750369,-0.7510000000000048,
Pittsburgh,2023,115.103,103.837,67.3196,11.2663,11.265999999999991,11.0
Portland,2023,110.997,109.733,69.0973,1.26363,1.2639999999999958,
Portland St.,2023,102.976,108.559,72.3999,-5.58319,-5.582999999999998,
Prairie View A&M,2023,94.3128,102.665,67.847,-8.35268,-8.35220000000001,
Presbyterian,2023,93.838,111.044,64.6788,-17.2055,-17.206000000000003,
Princeton,2023,109.093,103.527,67.4503,5.5658,5.5660000000000025,15.0
Providence,2023,116.847,102.117,66.9051,14.7305,14.72999999999999,11.0
Purdue,2023,119.362,94.8154,64.3846,24.5463,24.546599999999998,1.0
Purdue Fort Wayne,2023,100.778,106.602,69.1275,-5.8243,-5.823999999999998,
Queens,2023,107.192,109.795,70.0494,-2.60231,-2.6030000000000086,
Quinnipiac,2023,104.204,105.723,69.6955,-1.5189,-1.5190000000000055,
Radford,2023,104.442,105.371,64.551,-0.929172,-0.929000000000002,
Rhode Island,2023,97.7109,104.839,67.2946,-7.12846,-7.128100000000003,
Rice,2023,107.453,110.685,69.8818,-3.23163,-3.2319999999999993,
Richmond,2023,103.695,102.608,65.3755,1.08749,1.086999999999989,
Rider,2023,106.292,108.881,65.0952,-2.58951,-2.5889999999999986,
Robert Morris,2023,99.1854,104.691,66.3587,-5.50532,-5.505600000000001,
Rutgers,2023,105.826,90.0543,65.8871,15.7714,15.771699999999996,
Sacramento St.,2023,103.907,108.385,62.4515,-4.4779,-4.478000000000009,
Sacred Heart,2023,96.3869,111.289,69.7155,-14.9019,-14.902100000000004,
St. Joseph's,2023,104.39,105.897,69.3322,-1.50714,-1.507000000000005,
Saint Louis,2023,111.696,104.248,69.326,7.44822,7.447999999999993,
St. Mary's,2023,113.47,91.5736,61.7454,21.896,21.8964,5.0
St. Peter's,2023,96.9232,108.587,63.0183,-11.6642,-11.663800000000009,
Sam Houston St.,2023,106.629,94.345,64.4423,12.2836,12.284000000000006,
Samford,2023,109.278,106.335,68.363,2.94345,2.943000000000012,
San Diego,2023,110.612,114.411,68.7758,-3.79944,-3.7990000000000066,
San Diego St.,2023,111.929,91.6744,66.009,20.2549,20.254599999999996,5.0
San Francisco,2023,110.127,103.183,68.623,6.9447,6.943999999999988,
San Jose St.,2023,110.689,102.776,62.7281,7.91295,7.912999999999997,
Santa Clara,2023,111.308,101.178,70.0779,10.1303,10.13000000000001,
Seattle,2023,102.11,99.76,69.1791,2.35032,2.3499999999999943,
Seton Hall,2023,106.735,94.5082,66.49,12.2266,12.226799999999997,
Siena,2023,102.298,104.964,66.89,-2.66612,-2.665999999999997,
SIU Edwardsville,2023,100.064,106.275,69.2367,-6.21117,-6.211000000000013,
SMU,2023,103.33,104.2,69.6222,-0.86971,-0.8700000000000045,
South Alabama,2023,108.183,100.444,65.7589,7.73904,7.739000000000004,
South Carolina,2023,103.718,107.138,64.3469,-3.41971,-3.4200000000000017,
South Carolina St.,2023,98.5906,115.663,71.6805,-17.0725,-17.072400000000002,
South Dakota,2023,103.347,113.479,66.0416,-10.132,-10.132000000000005,
South Dakota St.,2023,105.159,104.981,66.645,0.177343,0.17800000000001148,
South Florida,2023,105.936,104.613,68.3555,1.32324,1.3230000000000075,
Southeast Missouri St.,2023,100.937,108.149,72.5476,-7.21197,-7.212000000000003,16.0
Southeastern Louisiana,2023,104.141,111.186,68.7575,-7.04447,-7.045000000000002,
Southern,2023,96.2043,105.058,71.0018,-8.85357,-8.853700000000003,
Southern Illinois,2023,101.331,98.4313,63.9016,2.89928,2.89970000000001,
Southern Indiana,2023,103.342,112.021,69.339,-8.67873,-8.679000000000002,
Southern Miss,2023,108.035,100.724,68.5381,7.31129,7.310999999999993,
Southern Utah,2023,110.151,104.515,71.9191,5.63585,5.635999999999996,
St. Bonaventure,2023,101.16,103.169,65.6627,-2.00848,-2.0090000000000003,
St. Francis NY,2023,90.2233,111.252,66.1377,-21.0292,-21.0287,
St. Francis PA,2023,99.7043,116.621,68.3728,-16.9164,-16.91669999999999,
St. John's,2023,107.946,98.4889,73.4505,9.45674,9.457099999999997,
St. Thomas,2023,107.828,109.631,66.0801,-1.80347,-1.8029999999999973,
Stanford,2023,114.138,104.377,65.7759,9.76103,9.76100000000001,
Stephen F. Austin,2023,105.469,102.273,69.2759,3.19588,3.195999999999998,
Stetson,2023,113.692,113.49,64.6782,0.20196,0.20199999999999818,
Stonehill,2023,94.6795,110.144,66.2956,-15.4642,-15.464500000000001,
Stony Brook,2023,96.0865,110.556,64.1627,-14.4698,-14.469499999999996,
Syracuse,2023,110.389,105.932,67.483,4.45744,4.456999999999994,
Tarleton St.,2023,103.493,102.959,66.6405,0.533822,0.5339999999999918,
TCU,2023,112.366,94.3027,69.8117,18.0633,18.063299999999998,6.0
Temple,2023,107.288,102.722,66.0451,4.56629,4.5660000000000025,
Tennessee,2023,112.675,87.97,65.5272,24.7052,24.705,4.0
Tennessee Martin,2023,101.862,110.76,71.2227,-8.89837,-8.89800000000001,
Tennessee St.,2023,101.127,111.154,70.9784,-10.027,-10.027000000000001,
Tennessee Tech,2023,101.58,111.314,66.711,-9.73367,-9.733999999999995,
Texas,2023,116.581,92.0106,69.1219,24.5707,24.570400000000006,2.0
Texas A&M,2023,114.483,96.1997,66.1613,18.2834,18.283299999999997,7.0
Texas A&M Commerce,2023,101.505,112.6,65.395,-11.0953,-11.094999999999999,
Texas A&M Corpus Christi,2023,107.367,107.592,69.2572,-0.225051,-0.22499999999999432,16.0
Texas Southern,2023,96.5543,106.264,69.324,-9.71,-9.709699999999998,16.0
Texas St.,2023,104.756,106.001,63.6457,-1.24522,-1.2450000000000045,
Texas Tech,2023,111.842,98.8933,67.184,12.9487,12.948700000000002,
The Citadel,2023,98.1525,112.113,67.2063,-13.9608,-13.960499999999996,
Toledo,2023,119.638,110.513,69.5687,9.12453,9.125,
Towson,2023,108.164,104.669,64.9349,3.49549,3.4950000000000045,
Troy,2023,104.835,101.273,67.9159,3.56133,3.5619999999999976,
Tulane,2023,110.238,103.934,73.1046,6.30411,6.304000000000002,
Tulsa,2023,98.991,111.36,67.9662,-12.3695,-12.369,
UAB,2023,112.718,99.8557,70.6091,12.8621,12.862300000000005,
UC Davis,2023,104.82,103.662,70.5243,1.15825,1.157999999999987,
UC Irvine,2023,107.743,100.453,69.554,7.28911,7.289999999999992,
UC Riverside,2023,107.859,105.165,66.8568,2.69402,2.6939999999999884,
UC San Diego,2023,102.042,110.575,66.0894,-8.53244,-8.533000000000001,
UC Santa Barbara,2023,111.335,104.693,64.9567,6.6422,6.641999999999996,14.0
UCF,2023,110.167,97.5795,64.4802,12.5878,12.587500000000006,
UCLA,2023,114.875,87.2423,66.2741,27.6323,27.6327,2.0
UMass Lowell,2023,107.783,105.148,68.8597,2.63506,2.635000000000005,
UMBC,2023,105.401,112.438,67.7164,-7.03764,-7.037000000000006,
UMKC,2023,96.3827,108.078,63.8001,-11.6956,-11.695300000000003,
UNC Asheville,2023,104.141,102.635,68.5066,1.50642,1.5060000000000002,15.0
UNC Greensboro,2023,103.504,98.5725,65.9792,4.93132,4.9315,
UNC Wilmington,2023,102.437,101.574,65.4115,0.863495,0.8629999999999995,
UNLV,2023,107.832,99.6122,69.4701,8.21962,8.219799999999992,
USC,2023,113.122,97.4891,68.1465,15.6327,15.632900000000006,10.0
USC Upstate,2023,99.0866,106.489,68.0102,-7.40244,-7.4024,
UT Arlington,2023,99.903,105.993,65.9164,-6.08981,-6.089999999999989,
UT Rio Grande Valley,2023,103.942,110.334,72.6998,-6.39137,-6.39200000000001,
Utah,2023,107.687,95.8385,66.2001,11.8482,11.848500000000001,
Utah St.,2023,117.762,98.8807,68.7801,18.8814,18.881299999999996,10.0
Utah Tech,2023,107.883,106.425,68.6069,1.45874,1.4579999999999984,
Utah Valley,2023,107.336,96.4684,70.0046,10.8675,10.867599999999996,
UTEP,2023,99.0933,100.63,67.0327,-1.53635,-1.5366999999999962,
UTSA,2023,102.132,112.104,69.1894,-9.97128,-9.971999999999994,
Valparaiso,2023,98.3672,108.356,67.9459,-9.98918,-9.988799999999998,
Vanderbilt,2023,115.674,104.853,66.7014,10.821,10.821000000000012,
VCU,2023,107.195,94.0449,68.0086,13.1498,13.150099999999995,12.0
Vermont,2023,109.778,104.357,64.6048,5.42124,5.4210000000000065,15.0
Villanova,2023,113.818,100.839,63.7473,12.979,12.979,
Virginia,2023,111.166,94.7544,61.5696,16.4114,16.411599999999993,4.0
Virginia Tech,2023,113.895,103.683,66.629,10.2119,10.211999999999989,
VMI,2023,98.3793,118.086,66.735,-19.7066,-19.706699999999998,
Wagner,2023,93.7002,106.595,62.0754,-12.8951,-12.894800000000004,
Wake Forest,2023,112.087,103.517,69.6046,8.56981,8.570000000000007,
Washington,2023,105.825,99.4408,69.2257,6.38434,6.384200000000007,
Washington St.,2023,111.975,98.7589,64.3115,13.2159,13.216099999999997,
Weber St.,2023,100.473,101.827,65.2096,-1.3543,-1.3539999999999992,
West Virginia,2023,117.144,97.9996,68.8537,19.1445,19.144400000000005,9.0
Western Carolina,2023,103.057,108.439,67.4386,-5.38278,-5.381999999999991,
Western Illinois,2023,103.071,111.15,66.7271,-8.07934,-8.079000000000008,
Western Kentucky,2023,104.766,105.806,67.6231,-1.04002,-1.039999999999992,
Western Michigan,2023,102.801,116.389,65.7137,-13.5881,-13.587999999999994,
Wichita St.,2023,106.816,100.302,66.29,6.51426,6.513999999999996,
William & Mary,2023,99.7777,113.032,65.2197,-13.254,-13.2543,
Winthrop,2023,108.581,115.18,66.9096,-6.59915,-6.599000000000004,
Wisconsin,2023,106.444,94.9055,63.1107,11.5381,11.538499999999999,
Wofford,2023,108.824,113.781,65.1435,-4.957,-4.957000000000008,
Wright St.,2023,104.435,105.906,71.2876,-1.47065,-1.4710000000000036,
Wyoming,2023,107.887,106.647,65.7465,1.24086,1.2399999999999949,
Xavier,2023,119.297,99.604,70.3573,19.693,19.692999999999998,3.0
Yale,2023,110.798,98.4067,66.1104,12.391,12.391300000000001,
Youngstown St.,2023,112.945,109.389,68.0073,3.55573,3.5559999999999974,
Abilene Christian,2024,101.509,105.696,68.4072,-4.18638,-4.186999999999998,
Air Force,2024,105.902,113.089,61.7838,-7.1866,-7.186999999999998,
Akron,2024,106.985,102.05,65.9084,4.93477,4.935000000000002,14.0
Alabama,2024,125.604,103.121,72.6437,22.4823,22.483000000000004,4.0
Alabama A&M,2024,93.5544,109.002,70.292,-15.4481,-15.447599999999994,
Alabama St.,2024,92.9266,105.653,67.0716,-12.7269,-12.726400000000012,
Albany,2024,105.294,111.008,72.9596,-5.71455,-5.713999999999999,
Alcorn St.,2024,106.201,116.811,66.3731,-10.6108,-10.610000000000014,
American,2024,103.595,113.847,62.7361,-10.2525,-10.251999999999995,
Appalachian St.,2024,108.279,98.1343,66.7138,10.1449,10.1447,
Arizona,2024,121.127,94.5032,71.8363,26.6237,26.62379999999999,2.0
Arizona St.,2024,103.934,100.174,69.0579,3.76027,3.759999999999991,
Arkansas,2024,110.021,104.21,70.7173,5.81082,5.811000000000007,
Arkansas Pine Bluff,2024,102.008,119.15,71.7637,-17.1425,-17.14200000000001,
Arkansas St.,2024,113.599,110.283,67.8178,3.3159,3.3160000000000025,
Army,2024,90.9383,109.764,62.9774,-18.8261,-18.825699999999998,
Auburn,2024,120.584,91.682,69.7854,28.9015,28.902,4.0
Austin Peay,2024,108.985,113.724,64.2772,-4.73948,-4.739000000000004,
Ball St.,2024,102.999,110.744,66.803,-7.74555,-7.7450000000000045,
Baylor,2024,122.491,100.186,65.6019,22.305,22.304999999999993,3.0
Bellarmine,2024,100.398,113.248,64.7776,-12.8493,-12.850000000000009,
Belmont,2024,109.358,104.016,71.1659,5.34145,5.341999999999999,
Bethune Cookman,2024,97.4354,109.257,69.4474,-11.8215,-11.821600000000004,
Binghamton,2024,102.519,111.372,66.1859,-8.85242,-8.852999999999994,
Boise St.,2024,114.005,97.6233,66.7868,16.3813,16.381699999999995,10.0
Boston College,2024,113.209,102.723,67.0489,10.4859,10.486000000000004,
Boston University,2024,98.367,108.674,65.7273,-10.3067,-10.307000000000002,
Bowling Green,2024,102.435,107.894,67.4836,-5.45835,-5.459000000000003,
Bradley,2024,112.428,99.9897,66.1986,12.4378,12.438299999999998,
Brown,2024,104.402,106.635,67.1425,-2.23263,-2.233000000000004,
Bryant,2024,101.111,101.892,74.0682,-0.780761,-0.7809999999999917,
Bucknell,2024,100.353,108.609,64.7321,-8.25625,-8.256,
Buffalo,2024,95.4215,114.971,69.0213,-19.5499,-19.54950000000001,
Butler,2024,113.049,100.797,68.3503,12.2518,12.25200000000001,
BYU,2024,120.487,99.478,69.0567,21.0093,21.009,6.0
Cal Baptist,2024,102.888,105.941,63.5153,-3.0532,-3.0529999999999973,
Cal Poly,2024,94.6773,112.246,65.7852,-17.5689,-17.568699999999993,
Cal St. Bakersfield,2024,101.211,107.079,64.724,-5.86876,-5.867999999999995,
Cal St. Fullerton,2024,100.217,105.366,66.3316,-5.14863,-5.149000000000001,
Cal St. Northridge,2024,100.217,105.413,72.519,-5.19604,-5.195999999999998,
California,2024,108.981,104.49,68.4041,4.49139,4.491,
Campbell,2024,100.666,112.937,66.5155,-12.2709,-12.271,
Canisius,2024,100.209,108.464,66.7803,-8.25473,-8.254999999999995,
Central Arkansas,2024,97.278,114.999,69.1421,-17.7215,-17.72099999999999,
Central Connecticut,2024,101.061,108.437,66.8138,-7.37654,-7.375999999999991,
Central Michigan,2024,96.6188,104.97,64.97,-8.35084,-8.351200000000006,
Charleston,2024,113.737,106.13,69.7742,7.60711,7.606999999999999,13.0
Charleston Southern,2024,95.4562,108.486,66.8016,-13.0296,-13.029800000000009,
Charlotte,2024,108.736,104.023,62.3509,4.71365,4.713000000000008,
Chattanooga,2024,110.403,107.916,66.8901,2.48652,2.487000000000009,
Chicago St.,2024,98.8591,109.921,64.4104,-11.0615,-11.061900000000009,
Cincinnati,2024,112.253,95.5289,67.2701,16.7245,16.724100000000007,
Clemson,2024,117.427,100.49,66.1043,16.9367,16.937000000000012,6.0
Cleveland St.,2024,107.789,110.151,67.2285,-2.36202,-2.3619999999999948,
Coastal Carolina,2024,99.529,112.193,69.4201,-12.664,-12.664000000000001,
Colgate,2024,104.651,102.501,66.2214,2.15007,2.1499999999999915,14.0
Colorado,2024,117.58,99.1138,67.5073,18.4666,18.4662,10.0
